Dataset	Experiment ID	Experiment Tag	MS Runs	Spectra Searched	Spectra ID'd	%Spectra ID'd	Distinct Peptides	Unique Peptides	Added Peptides	Cumulative Peptides	Distinct Canonical Proteins	Unique Canonical Proteins	Unique All Proteins	Added Canonical Proteins	Cumulative Canonical Proteins	Date Added	Pubmed Id or DOI	Instrument Name	Sample Category
PXD003115	7302	Hs_PGRCCancerProteome-N-glyco	36	3,043,400	131,165	4.31 %	11,181	280	4,083	1,259,379	1,011		2	5	15,130	2018-11-20	26657352	Q Exactive	Cancer, Digestive System
PXD003458	7339	Hs_Liver_QuantificationVariability	57	5,090,161	2,077,257	40.81 %	102,243	2,348	8,022	1,267,401	6,427		9	8	15,138	2018-11-16	28767254	Q Exactive	Liver
PXD005141	7350	Hs_Loss-Less-nano-fractionator_HeLa	181	14,701,066	6,850,595	46.60 %	217,477	4,144	24,783	1,292,184	8,685	1	77	44	15,182	2018-11-20	28126900	Q Exactive	Cancer Cell Lines, Other Female Reproductive Organ
PXD005141	7321	Hs_Loss-Less-nano-fractionator_EC	9	884,398	250,264	28.30 %	73,935	475	2,520	1,294,704	6,146		3	5	15,187	2018-11-21	28126900	Q Exactive	Cancer Cell Lines, Other Anatomical Entities
PXD005141	7287	Hs_Loss-Less-nano-fractionator_GAMG	9	867,282	331,130	38.18 %	89,225	432	2,135	1,296,839	6,861		7	16	15,203	2018-11-21	28126900	Q Exactive	Cancer Cell Lines, Brain
PXD005141	7304	Hs_Loss-Less-nano-fractionator_HEK293	18	1,711,696	576,495	33.68 %	103,113	875	3,241	1,300,080	7,265		7	29	15,232	2018-11-21	28126900	Q Exactive	Non Cancer Cell Lines
PXD005141	7237	Hs_Loss-Less-nano-fractionator_HepG2	9	835,201	307,920	36.87 %	77,344	399	1,251	1,301,331	6,285		6	4	15,236	2018-11-21	28126900	Q Exactive	Cancer Cell Lines, Liver
PXD005141	7359	Hs_Loss-Less-nano-fractionator_Jurkat	9	821,062	245,635	29.92 %	66,214	291	861	1,302,192	5,702		4	6	15,242	2018-11-21	28126900	Q Exactive	Cancer Cell Lines, Blood
PXD005141	7284	Hs_Loss-Less-nano-fractionator_K562	9	834,336	276,539	33.14 %	72,512	243	708	1,302,900	5,961		10	2	15,244	2018-11-21	28126900	Q Exactive	Cancer Cell Lines, Blood
PXD005141	7307	Hs_Loss-Less-nano-fractionator_LNCaP	9	848,583	292,089	34.42 %	78,984	550	1,278	1,304,178	6,671		2	21	15,265	2018-11-21	28126900	Q Exactive	Cancer Cell Lines, Other Male Reproductive Organ
PXD005141	7343	Hs_Loss-Less-nano-fractionator_RKO	9	845,287	272,386	32.22 %	76,852	284	768	1,304,946	6,281		5	7	15,272	2018-11-21	28126900	Q Exactive	Cancer Cell Lines, Digestive System
PXD005141	7327	Hs_Loss-Less-nano-fractionator_SMC	9	885,722	256,211	28.93 %	73,804	428	1,207	1,306,153	6,128		5	4	15,276	2018-11-21	28126900	Q Exactive	Non Cancer Cell Lines
PXD005141	7348	Hs_Loss-Less-nano-fractionator_U2OS	9	860,379	320,586	37.26 %	83,206	348	856	1,307,009	6,664		2	6	15,282	2018-11-21	28126900	Q Exactive	Cancer Cell Lines, Bone
PXD005748	7319	Hs_THP1_Lysosome	35	1,825,168	178,142	9.76 %	39,768	729	1,762	1,308,771	3,916		29	6	15,288	2018-11-14	28433889	Orbitrap Fusion	Cancer Cell Lines, Blood
PXD006675	7289	Hs_Heart-AF-cells	18	978,573	492,906	50.37 %	111,566	402	2,445	1,311,216	7,340		15	11	15,299	2018-11-19	29133944	Q Exactive	Heart
PXD006675	7313	Hs_Heart-SMC-cells	9	765,940	245,089	32.00 %	67,749	190	670	1,311,886	5,896		3	4	15,303	2018-11-19	29133944	Q Exactive	Heart
PXD006675	7246	Hs_Heart-EC-cells	19	1,518,615	374,108	24.63 %	91,073	254	1,180	1,313,066	6,431		9	4	15,307	2018-11-19	29133944	Q Exactive	Heart
PXD006675	7315	Hs_Heart-CF-cells	9	786,136	377,822	48.06 %	102,915	440	1,743	1,314,809	6,924		7	3	15,310	2018-11-19	29133944	Q Exactive	Heart
PXD006675	7301	Hs_Heart-AFib	53	3,006,126	1,411,137	46.94 %	87,761	258	3,959	1,318,768	5,540			8	15,318	2018-11-19	29133944	Q Exactive	Heart
PXD006675	7345	Hs_Heart-Aorta	30	2,470,194	807,279	32.68 %	70,952	371	2,139	1,320,907	4,770		4	9	15,327	2018-11-19	29133944	Q Exactive	Heart
PXD006675	7282	Hs_Heart-Aortic-Valve	29	2,225,952	518,570	23.30 %	48,171	93	761	1,321,668	3,232			1	15,328	2018-11-19	29133944	Q Exactive	Heart
PXD006675	7355	Hs_Heart-Atrial-Septum	27	2,166,484	804,926	37.15 %	58,411	109	664	1,322,332	4,163		1	1	15,329	2018-11-19	29133944	Q Exactive	Heart
PXD006675	7258	Hs_Heart-Ventricular-Septum	27	2,052,096	849,319	41.39 %	57,265	316	1,494	1,323,826	3,853			0	15,329	2018-11-19	29133944	Q Exactive	Heart
PXD006675	7298	Hs_Heart-Left-Atrium	2	137,011	66,362	48.44 %	23,682	51	309	1,324,135	1,799		1	0	15,329	2018-11-19	29133944	Q Exactive	Heart
PXD006675	7266	Hs_Heart-Left-Ventricle	29	2,137,933	950,337	44.45 %	71,654	568	1,769	1,325,904	4,416			1	15,330	2018-11-19	29133944	Q Exactive	Heart
PXD006675	7265	Hs_Heart-Right-Atrium	67	4,853,519	2,206,232	45.46 %	113,838	1,037	3,122	1,329,026	6,099		6	7	15,337	2018-11-19	29133944	Q Exactive	Heart
PXD006675	7338	Hs_Heart-Right-Ventricle	41	2,955,551	1,372,633	46.44 %	96,067	1,401	2,521	1,331,547	5,333		3	4	15,341	2018-11-19	29133944	Q Exactive	Heart
PXD006675	7229	Hs_Heart-Mitral-Valve	33	2,667,289	442,858	16.60 %	37,898	235	750	1,332,297	3,213		1	1	15,342	2018-11-19	29133944	Q Exactive	Heart
PXD006675	7312	Hs_Heart-Pulmonary-Artery	32	2,493,324	774,666	31.07 %	78,838	251	880	1,333,177	5,118			1	15,343	2018-11-19	29133944	Q Exactive	Heart
PXD006675	7272	Hs_Heart-Pulmonary-Valves	29	2,290,250	565,307	24.68 %	54,638	169	545	1,333,722	3,828			0	15,343	2018-11-19	29133944	Q Exactive	Heart
PXD006675	7358	Hs_Heart-Pulmonary-Vein	26	2,001,881	520,434	26.00 %	63,060	89	276	1,333,998	4,402		3	1	15,344	2018-11-19	29133944	Q Exactive	Heart
PXD006675	7231	Hs_Heart-Vena-cava-Inferior	27	2,126,922	697,801	32.81 %	60,666	282	1,177	1,335,175	4,044		2	2	15,346	2018-11-19	29133944	Q Exactive	Heart
PXD006675	7297	Hs_Heart-Mix	75	5,702,031	1,851,480	32.47 %	101,494	547	1,352	1,336,527	5,938		1	3	15,349	2018-11-19	29133944	Q Exactive	Heart
PXD006775	7230	Hs_Developing_Proteome	293	4,617,609	2,866,171	62.07 %	10,706	29	189	1,336,716	596		7	2	15,351	2018-11-15	29650987	Q Exactive	Blood Plasma
PXD008029	7256	Hs_QtI_CSF	48	943,212	62,937	6.67 %	10,655	236	1,636	1,338,352	978		23	20	15,371	2018-11-15	29695160	Orbitrap Elite	Cerebrospinal Fluid
PXD008029	7311	Hs_QtI_Plasma	48	957,844	69,372	7.24 %	6,649	13	79	1,338,431	479		5	0	15,371	2018-11-15	29695160	Orbitrap Elite	Blood Plasma
PXD009254	7255	Hs_PDAC	12	360,310	58,681	16.29 %	11,408	32	75	1,338,506	1,040			0	15,371	2018-11-14	30172883	Q Exactive	Cancer, Pancreas
PXD009646	7248	Hs_C-HPP-CSF	23	1,669,593	69,558	4.17 %	17,830	1,295	2,424	1,340,930	1,486		75	21	15,392	2018-11-20	30124047	Orbitrap Elite	Cerebrospinal Fluid
PXD009737	7351	Hs_Testis_GluC	36	1,922,589	306,513	15.94 %	78,815	44,255	54,286	1,395,216	6,277		394	47	15,439	2018-11-15	30280576	Q Exactive	Testis
PXD009737	7337	Hs_Testis_Trypsin	36	2,112,393	619,446	29.32 %	177,407	5,512	14,467	1,409,683	9,291	1	176	53	15,492	2018-11-15	30280576	Q Exactive	Testis
PXD009737	7261	Hs_Testis_Lys-C	30	1,431,595	334,459	23.36 %	78,033	15,436	18,925	1,428,608	6,764		87	21	15,513	2018-11-15	30280576	Q Exactive	Testis
PXD009840	7310	Hs_hESCs_Cytosol	95	7,110,004	1,960,009	27.57 %	124,861	1,109	5,517	1,434,125	6,845		16	21	15,534	2018-11-14	30203655	Orbitrap Fusion	Non Cancer Cell Lines
PXD009840	7238	Hs_hESCs_Membrance	38	3,047,547	856,598	28.11 %	91,536	819	3,411	1,437,536	6,099		57	36	15,570	2018-11-14	30203655	Orbitrap Fusion	Non Cancer Cell Lines
PXD009840	7294	Hs_hESCs_Nucleus	96	7,733,603	2,121,328	27.43 %	148,914	1,577	5,746	1,443,282	8,397		98	43	15,613	2018-11-14	30203655	Orbitrap Fusion	Non Cancer Cell Lines
PXD010093	7251	Hs_Testis_LMW_LysargiNase	5	329,493	8,370	2.54 %	3,200	1,286	1,752	1,445,034	404		15	0	15,613	2018-11-14	30277781	Q Exactive	Testis
PXD010093	7260	Hs_Testis_LMW_Trypsin	9	548,219	76,144	13.89 %	18,370	57	131	1,445,165	2,050		5	1	15,614	2018-11-14	30277781	Q Exactive	Testis
PXD010630	7242	Hs_Membranes_Hela	80	6,930,851	3,148,274	45.42 %	172,094	2,806	8,753	1,453,918	8,419		63	42	15,656	2018-11-14	30362765	Orbitrap Fusion	Cancer Cell Lines, Other Female Reproductive Organ
PXD010630	7285	Hs_Membranes_K562	41	3,252,458	687,391	21.13 %	106,056	973	2,715	1,456,633	6,548		13	3	15,659	2018-11-14	30362765	Orbitrap Fusion	Cancer Cell Lines, Blood
PXD010630	7357	Hs_Membranes_Placenta	78	6,266,453	1,974,512	31.51 %	139,120	3,083	8,065	1,464,698	7,538		25	25	15,684	2018-11-14	30362765	Orbitrap Fusion	Placenta
PXD010630	7234	Hs_Membranes_Hela-PRM	12	233,556	12,393	5.31 %	858	44	71	1,464,769	75		3	2	15,686	2018-11-20	30362765	Orbitrap Fusion	Cancer Cell Lines, Other Female Reproductive Organ
PXD010630	7269	Hs_Membranes_K562-PRM	4	95,475	3,447	3.61 %	324	21	28	1,464,797	19		3	1	15,687	2018-11-20	30362765	Orbitrap Fusion	Cancer Cell Lines, Blood
PXD010630	7250	Hs_Membranes_Placenta-PRM	14	409,920	16,842	4.11 %	1,714	60	124	1,464,921	203		2	0	15,687	2018-11-20	30362765	Orbitrap Fusion	Placenta
MSV000078509	7489	Hs_SEPTM_High-coverage_KAc	21	354,153	148,509	41.93 %	26,962	319	1,487	1,466,408	2,721		10	3	15,690	2019-11-26	23749302	Q Exactive	Cancer Cell Lines, Blood
MSV000078509	7529	Hs_SEPTM_High-coverage_KGG	21	367,935	133,118	36.18 %	37,797	4,860	11,496	1,477,904	3,764		233	36	15,726	2019-11-26	23749302	Q Exactive	Cancer Cell Lines, Blood
MSV000078509	7662	Hs_SEPTM_High-coverage_Proteome	75	2,541,243	1,366,594	53.78 %	171,766	3,367	8,663	1,486,567	7,603		88	22	15,748	2019-11-26	23749302	Q Exactive	Cancer Cell Lines, Blood
MSV000078509	7667	Hs_SEPTM_Low-coverage_KAc	4	57,004	18,139	31.82 %	3,683	11	28	1,486,595	478			0	15,748	2019-11-26	23749302	Q Exactive	Cancer Cell Lines, Blood
MSV000078509	7484	Hs_SEPTM_Low-coverage_KGG	3	52,417	22,578	43.07 %	5,494	11	37	1,486,632	743			0	15,748	2019-11-26	23749302	Q Exactive	Cancer Cell Lines, Blood
MSV000078509	7610	Hs_SEPTM_Low-coverage_Proteome	3	126,369	88,037	69.67 %	21,722	8	10	1,486,642	2,026		1	0	15,748	2019-11-26	23749302	Q Exactive	Cancer Cell Lines, Blood
MSV000078509	7641	Hs_SEPTM_Medium-coverage_KAc	9	142,074	47,159	33.19 %	8,629	81	201	1,486,843	1,074		2	0	15,748	2019-11-26	23749302	Q Exactive	Cancer Cell Lines, Blood
MSV000078509	7511	Hs_SEPTM_Medium-coverage_KGG	9	151,261	53,638	35.46 %	13,629	257	406	1,487,249	1,805		13	2	15,750	2019-11-26	23749302	Q Exactive	Cancer Cell Lines, Blood
MSV000078509	7661	Hs_SEPTM_Medium-coverage_Proteome	27	986,042	662,574	67.20 %	85,488	76	190	1,487,439	5,328		2	1	15,751	2019-11-26	23749302	Q Exactive	Cancer Cell Lines, Blood
MSV000078509	7694	Hs_SEPTM_Depletion_Labelfree_KAc	9	277,585	135,569	48.84 %	19,423	180	576	1,488,015	2,126		6	2	15,753	2019-11-26	23749302	Q Exactive	Cancer Cell Lines, Other Female Reproductive Organ
MSV000078509	7621	Hs_SEPTM_Depletion_Labelfree_KGG	6	202,743	128,256	63.26 %	24,705	964	2,037	1,490,052	2,701		23	3	15,756	2019-11-26	23749302	Q Exactive	Cancer Cell Lines, Other Female Reproductive Organ
MSV000078509	7532	Hs_SEPTM_Depletion_SILAC_KAc	2	68,824	34,898	50.71 %	11,132	28	46	1,490,098	1,242		1	0	15,756	2019-11-26	23749302	Q Exactive	Cancer Cell Lines, Other Female Reproductive Organ
MSV000078509	7654	Hs_SEPTM_Depletion_SILAC_KGG	2	63,196	28,189	44.61 %	9,311	51	78	1,490,176	1,144		24	0	15,756	2019-11-26	23749302	Q Exactive	Cancer Cell Lines, Other Female Reproductive Organ
PASS00717,PXD004411	7577	Hs_PBMC-rs6904029-MMT	2	88,634	24,495	27.64 %	5,495	139	363	1,490,539	418		3	0	15,756	2019-11-22	25546135	Q Exactive	Blood Cells
PXD000782	7538	Hs_K562-NE_FASP-SAX	6	495,746	273,316	55.13 %	72,448	1,515	4,331	1,494,870	4,760		31	3	15,759	2019-11-22	25546135	Q Exactive	Cancer Cell Lines, Blood
PXD000782	7658	Hs_K562-NE_UPS	1	162,466	38,455	23.67 %	22,925	559	1,155	1,496,025	1,830		2	0	15,759	2019-11-22	25546135	Q Exactive	Cancer Cell Lines, Blood
PXD000782	7520	Hs_PBMC-NE_UPS	1	165,140	33,952	20.56 %	18,501	191	614	1,496,639	1,565			0	15,759	2019-11-22	25546135	Q Exactive	Blood Cells
PXD000782	7637	Hs_PBMC-NE_FASP-SAX	6	501,372	228,401	45.56 %	68,871	1,037	2,341	1,498,980	4,954		9	1	15,760	2019-11-22	25546135	Q Exactive	Blood Cells
PXD000782	7670	Hs_K562-RUNX1-MMT	1	85,630	13,870	16.20 %	5,652	12	62	1,499,042	609		1	0	15,760	2019-11-22	25546135	Q Exactive	Cancer Cell Lines, Blood
PXD000782	7560	Hs_K562-SP1_DTT	3	113,384	54,691	48.24 %	14,831	91	400	1,499,442	1,041		1	2	15,762	2019-11-22	25546135	Q Exactive	Cancer Cell Lines, Blood
PXD000782	7619	Hs_K562-SP1_GATA1-MMT	5	211,696	77,389	36.56 %	9,767	24	68	1,499,510	883		18	1	15,763	2019-11-22	25546135	Q Exactive	Cancer Cell Lines, Blood
PXD000782	7640	Hs_K562-SP1_hand_pull_down	2	149,852	48,913	32.64 %	10,261	53	109	1,499,619	883			0	15,763	2019-11-22	25546135	Q Exactive	Cancer Cell Lines, Blood
PXD000782	7573	Hs_K562-SP1_LFQ	6	231,910	108,460	46.77 %	16,464	104	242	1,499,861	1,386		2	1	15,764	2019-11-22	25546135	Q Exactive	Cancer Cell Lines, Blood
PXD000782	7476	Hs_K562-SP1_TECP-MMT	21	837,269	509,793	60.89 %	29,281	289	610	1,500,471	1,607		5	1	15,765	2019-11-22	25546135	Q Exactive	Cancer Cell Lines, Blood
PXD000782	7556	Hs_K562-SP1_titrations-MMT	25	1,005,738	338,137	33.62 %	20,472	113	200	1,500,671	1,590		5	1	15,766	2019-11-22	25546135	Q Exactive	Cancer Cell Lines, Blood
PXD000782	7522	Hs_PBMC-RUNX1-MMT	2	74,504	19,016	25.52 %	3,031	12	38	1,500,709	218		1	0	15,766	2019-11-22	25546135	Q Exactive	Blood Cells
PXD000782	7659	Hs_FSF_SP1-MMT	2	95,565	38,135	39.90 %	9,007	272	526	1,501,235	598		1	0	15,766	2019-11-22	25546135	Q Exactive	Other Male Reproductive Organ
PXD000815	7608	Breast_Cancer_HCC1599	6	492,689	312,385	63.40 %	62,094	106	315	1,501,550	5,380		7	3	15,769	2019-11-22	27135363	Q Exactive	Cancer Cell Lines, Breast
PXD000815	7457	Breast_Cancer_HCC1937	6	481,268	270,719	56.25 %	53,955	42	101	1,501,651	4,930			2	15,771	2019-11-22	27135363	Q Exactive	Cancer Cell Lines, Breast
PXD000815	7644	Breast_Cancer_HCC2218	6	495,884	212,488	42.85 %	45,933	68	176	1,501,827	4,721		2	0	15,771	2019-11-22	27135363	Q Exactive	Cancer Cell Lines, Breast
PXD000815	7483	Breast_Cancer_Lymphnode-metastases	98	7,252,908	2,923,847	40.31 %	94,654	141	423	1,502,250	7,056		1	5	15,776	2019-11-22	27135363	Q Exactive	Cancer, Breast
PXD000815	7675	Breast_Cancer_Lymphnode-neg	93	6,905,000	2,708,988	39.23 %	92,624	191	465	1,502,715	6,931		1	1	15,777	2019-11-22	27135363	Q Exactive	Cancer, Breast
PXD000815	7518	Breast_Cancer_Lymphnode-pos	95	7,356,183	3,113,118	42.32 %	99,757	165	362	1,503,077	7,243		1	0	15,777	2019-11-22	27135363	Q Exactive	Cancer, Breast
PXD000815	7468	Breast_Cancer_Healthy-duct-epithelia	89	6,697,600	2,697,429	40.27 %	91,806	112	216	1,503,293	6,789			4	15,781	2019-11-22	27135363	Q Exactive	Breast
PXD000815	7611	Breast_Cancer_HMEC-SILAC	6	485,505	288,010	59.32 %	54,377	56	118	1,503,411	4,773		1	2	15,783	2019-11-22	27135363	Q Exactive	Breast
PXD000815	7686	Breast_Cancer_MCF7-SILAC	6	492,876	311,953	63.29 %	60,961	68	135	1,503,546	5,279		3	0	15,783	2019-11-22	27135363	Q Exactive	Cancer Cell Lines, Breast
PXD001874	7632	Hs_Hepatocyte_Proteome	100	5,943,561	2,627,945	44.21 %	114,724	2,958	5,169	1,508,715	6,416		8	7	15,790	2019-11-21	26825538	Q Exactive	Liver
PXD001874	7624	Hs_HepG2_Proteome	6	437,639	233,824	53.43 %	48,582	77	171	1,508,886	4,537		2	1	15,791	2019-11-21	26825538	Q Exactive	Cancer Cell Lines, Liver
PXD002098	7487	Hs_B-cell-Lymphoma_SuperSilac_BJAB_QExactive	3	263,193	82,337	31.28 %	24,176	1	21	1,508,907	2,506			0	15,791	2019-11-26	22442255	Q Exactive	Cancer Cell Lines, Blood
PXD002098	7557	Hs_B-cell-Lymphoma_SuperSilac_BJAB_Velos	18	683,576	154,444	22.59 %	24,757	54	469	1,509,376	2,609		2	0	15,791	2019-11-26	22442255	Q Exactive	Cancer Cell Lines, Blood
PXD002098	7646	Hs_B-cell-Lymphoma_SuperSilac_DB_QExactive	3	267,643	87,645	32.75 %	27,399	6	36	1,509,412	2,664		1	0	15,791	2019-11-26	22442255	Q Exactive	Cancer Cell Lines, Blood
PXD002098	7473	Hs_B-cell-Lymphoma_SuperSilac_DB_Velos	16	607,125	194,258	32.00 %	30,634	78	355	1,509,767	3,099			0	15,791	2019-11-26	22442255	Q Exactive	Cancer Cell Lines, Blood
PXD002098	7668	Hs_B-cell-Lymphoma_SuperSilac_HBL1	16	653,609	225,513	34.50 %	32,554	21	128	1,509,895	3,409		5	1	15,792	2019-11-26	22442255	Q Exactive	Cancer Cell Lines, Blood
PXD002098	7627	Hs_B-cell-Lymphoma_SuperSilac_HT_QExactive	1	180,432	30,331	16.81 %	19,403	1	19	1,509,914	2,245			0	15,792	2019-11-26	22442255	Q Exactive	Cancer Cell Lines, Blood
PXD002098	7535	Hs_B-cell-Lymphoma_SuperSilac_HT_Velos	18	762,015	253,652	33.29 %	33,659	158	402	1,510,316	3,336			2	15,794	2019-11-26	22442255	Q Exactive	Cancer Cell Lines, Blood
PXD002098	7681	Hs_B-cell-Lymphoma_SuperSilac_OciLy3	18	709,442	215,341	30.35 %	34,069	51	198	1,510,514	3,550		3	2	15,796	2019-11-26	22442255	Q Exactive	Cancer Cell Lines, Blood
PXD002098	7566	Hs_B-cell-Lymphoma_SuperSilac_RIVA_QExactive	3	256,234	80,225	31.31 %	22,640	3	8	1,510,522	2,333			0	15,796	2019-11-26	22442255	Q Exactive	Cancer Cell Lines, Blood
PXD002098	7461	Hs_B-cell-Lymphoma_SuperSilac_RIVA_Velos	19	730,374	220,014	30.12 %	31,089	26	79	1,510,601	3,401			1	15,797	2019-11-26	22442255	Q Exactive	Cancer Cell Lines, Blood
PXD002098	7603	Hs_B-cell-Lymphoma_SuperSilac_SUDHL-4	18	684,853	145,133	21.19 %	23,371	9	55	1,510,656	2,569			0	15,797	2019-11-26	22442255	Q Exactive	Cancer Cell Lines, Blood
PXD002098	7477	Hs_B-cell-Lymphoma_SuperSilac_SUDHL-6	18	673,505	142,300	21.13 %	22,771	32	70	1,510,726	2,510			0	15,797	2019-11-26	22442255	Q Exactive	Cancer Cell Lines, Blood
PXD002098	7626	Hs_B-cell-Lymphoma_SuperSilac_TMD8_QExactive	3	262,327	92,337	35.20 %	26,024	4	12	1,510,738	2,577		4	1	15,798	2019-11-26	22442255	Q Exactive	Cancer Cell Lines, Blood
PXD002098	7479	Hs_B-cell-Lymphoma_SuperSilac_TMD8_Velos	18	706,572	230,085	32.56 %	34,392	88	235	1,510,973	3,499			0	15,798	2019-11-26	22442255	Q Exactive	Cancer Cell Lines, Blood
PXD002098	7585	Hs_B-cell-Lymphoma_SuperSilac_U2932_QExactive	3	259,608	86,219	33.21 %	24,535	10	16	1,510,989	2,522			0	15,798	2019-11-26	22442255	Q Exactive	Cancer Cell Lines, Blood
PXD002098	7631	Hs_B-cell-Lymphoma_SuperSilac_U2932_Velos	13	523,843	158,054	30.17 %	29,843	35	101	1,511,090	3,198		4	1	15,799	2019-11-26	22442255	Q Exactive	Cancer Cell Lines, Blood
PXD002645	7655	Hs_UrinaryExosome_Ubiquitylation_inGel	64	1,574,584	192,386	12.22 %	20,860	482	1,274	1,512,364	1,860		11	7	15,806	2019-11-21	26884507	Q Exactive	Urine
PXD003595	7500	Hs_Urine_Proteome	36	746,225	258,382	34.63 %	31,179	4,718	9,749	1,522,113	1,276	1	32	11	15,817	2019-11-21	27394047	Q Exactive	Urine
PXD003668	7595	Hs_HGSOC_59M	3	333,071	176,453	52.98 %	58,696	26	180	1,522,293	4,744		8	1	15,818	2019-11-21	27561551	Q Exactive	Cancer Cell Lines, Ovary
PXD003668	7597	Hs_HGSOC_A2780	3	279,778	168,821	60.34 %	56,881	183	368	1,522,661	4,896		25	2	15,820	2019-11-21	27561551	Q Exactive	Cancer Cell Lines, Ovary
PXD003668	7580	Hs_HGSOC_A2780CP70	3	260,665	152,902	58.66 %	51,760	15	68	1,522,729	4,734			0	15,820	2019-11-21	27561551	Q Exactive	Cancer Cell Lines, Ovary
PXD003668	7523	Hs_HGSOC_CAOV3	3	362,426	222,558	61.41 %	55,942	45	158	1,522,887	5,040		3	0	15,820	2019-11-21	27561551	Q Exactive	Cancer Cell Lines, Ovary
PXD003668	7614	Hs_HGSOC_COV318	3	367,888	223,996	60.89 %	56,279	37	133	1,523,020	4,674			0	15,820	2019-11-21	27561551	Q Exactive	Cancer Cell Lines, Ovary
PXD003668	7546	Hs_HGSOC_DOV13	3	246,672	154,720	62.72 %	49,693	18	80	1,523,100	4,612		2	0	15,820	2019-11-21	27561551	Q Exactive	Cancer Cell Lines, Ovary
PXD003668	7642	Hs_HGSOC_HEYA8	3	362,620	222,437	61.34 %	55,320	42	109	1,523,209	4,665		3	0	15,820	2019-11-21	27561551	Q Exactive	Cancer Cell Lines, Ovary
PXD003668	7578	Hs_HGSOC_IGROV1	2	183,923	112,164	60.98 %	52,586	10	60	1,523,269	4,704			0	15,820	2019-11-21	27561551	Q Exactive	Cancer Cell Lines, Ovary
PXD003668	7674	Hs_HGSOC_IGROV1CP	3	269,901	161,407	59.80 %	56,894	25	65	1,523,334	4,923		1	1	15,821	2019-11-21	27561551	Q Exactive	Cancer Cell Lines, Ovary
PXD003668	7572	Hs_HGSOC_IOSE397	3	277,657	175,389	63.17 %	70,926	72	174	1,523,508	5,018			1	15,822	2019-11-21	27561551	Q Exactive	Non Cancer Cell Lines
PXD003668	7688	Hs_HGSOC_IOSE7576	3	244,046	157,381	64.49 %	51,981	25	75	1,523,583	4,907		6	0	15,822	2019-11-21	27561551	Q Exactive	Non Cancer Cell Lines
PXD003668	7543	Hs_HGSOC_JHOS2	1	246,776	74,904	30.35 %	39,573	4	18	1,523,601	3,778			0	15,822	2019-11-21	27561551	Q Exactive	Cancer Cell Lines, Ovary
PXD003668	7570	Hs_HGSOC_KURAMOCHI	3	282,511	160,320	56.75 %	55,148	41	113	1,523,714	4,488		8	0	15,822	2019-11-21	27561551	Q Exactive	Cancer Cell Lines, Ovary
PXD003668	7653	Hs_HGSOC_OVCA433	3	258,418	167,921	64.98 %	68,194	85	207	1,523,921	4,637		1	0	15,822	2019-11-21	27561551	Q Exactive	Cancer Cell Lines, Ovary
PXD003668	7563	Hs_HGSOC_OVCAR3	1	240,250	73,492	30.59 %	39,270	16	48	1,523,969	3,910		3	2	15,824	2019-11-21	27561551	Q Exactive	Cancer Cell Lines, Ovary
PXD003668	7496	Hs_HGSOC_OVCAR5	2	261,688	185,867	71.03 %	55,592	38	89	1,524,058	4,966		2	1	15,825	2019-11-21	27561551	Q Exactive	Cancer Cell Lines, Ovary
PXD003668	7512	Hs_HGSOC_OVISE	3	247,597	159,918	64.59 %	55,340	34	124	1,524,182	4,904		1	0	15,825	2019-11-21	27561551	Q Exactive	Cancer Cell Lines, Ovary
PXD003668	7693	Hs_HGSOC_OVKATE	3	372,984	241,517	64.75 %	61,904	31	91	1,524,273	4,882			2	15,827	2019-11-21	27561551	Q Exactive	Cancer Cell Lines, Ovary
PXD003668	7527	Hs_HGSOC_OVSAHO	3	366,023	228,839	62.52 %	52,953	20	51	1,524,324	4,372		5	1	15,828	2019-11-21	27561551	Q Exactive	Cancer Cell Lines, Ovary
PXD003668	7590	Hs_HGSOC_PEO1	3	264,197	160,844	60.88 %	56,761	83	153	1,524,477	4,643		2	0	15,828	2019-11-21	27561551	Q Exactive	Cancer Cell Lines, Ovary
PXD003668	7550	Hs_HGSOC_PEO4	3	290,741	149,889	51.55 %	55,173	57	104	1,524,581	4,607			0	15,828	2019-11-21	27561551	Q Exactive	Cancer Cell Lines, Ovary
PXD003668	7628	Hs_HGSOC_SKOV3IP1	3	247,201	160,632	64.98 %	54,164	26	57	1,524,638	5,090		2	0	15,828	2019-11-21	27561551	Q Exactive	Cancer Cell Lines, Ovary
PXD003668	7513	Hs_HGSOC_SNU119	3	291,028	160,636	55.20 %	57,004	49	147	1,524,785	4,602			0	15,828	2019-11-21	27561551	Q Exactive	Cancer Cell Lines, Ovary
PXD003668	7664	Hs_HGSOC_TOV112	4	338,319	213,345	63.06 %	65,056	38	124	1,524,909	5,095		4	3	15,831	2019-11-21	27561551	Q Exactive	Cancer Cell Lines, Ovary
PXD003668	7472	Hs_HGSOC_TYKNU	3	265,891	163,392	61.45 %	66,394	35	85	1,524,994	4,851		2	0	15,831	2019-11-21	27561551	Q Exactive	Cancer Cell Lines, Ovary
PXD003668	7571	Hs_HGSOC_TYKNUCP	3	310,707	174,678	56.22 %	54,933	39	122	1,525,116	4,795		5	2	15,833	2019-11-21	27561551	Q Exactive	Cancer Cell Lines, Ovary
PXD003668	7494	Hs_HGSOC	8	935,387	576,224	61.60 %	87,521	81	255	1,525,371	5,824		3	0	15,833	2019-11-21	27561551	Q Exactive	Cancer, Ovary
